path,logit,confidence,margin1,entropy1,y_cnn,y_true,generator,latency_cnn_ms
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/01d7dce697b2c3be67fa8e5c77be91c82be0ba9e590b4c2636f2c98b944229f6.mp4,-33.14630126953125,0.999999999999996,33.14630126953125,-8.848989457360534e-13,0,0,real,276.1662993580103
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/01657b74cbc6265899b7ec80f7fb089aacd97e87190d696261632f2f3d595551.mp4,-29.64610481262207,0.9999999999998667,29.64610481262207,2.8001482336752684e-12,0,0,real,5.2510276436805725
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/00bc6d099e238d673ab49da3c4ee6c3948ef3bac6fc339b129ef5cd242b1838a.mp4,2.7814950942993164,0.9416676759719849,2.7814950942993164,0.22235398076155494,1,0,real,5.41473925113678
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/00b7d4faaf2a33451384d4f5e94be1e08e5c748775e50993f0b906edd0b2744a.mp4,-23.245752334594727,0.9999999999197402,23.245752334594727,1.94396524439902e-09,0,0,real,7.167287170886993
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/00b2a2722089d0fe98102895074f5fd2cc44f7291f91581657ce6d6180aa0cba.mp4,-15.768622398376465,0.9999998581679961,15.768622398376465,2.3783253293014383e-06,0,0,real,8.28467309474945
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ffabb5b699586169b8b13343eb4ff1193aa7d6877f3aaa5479e3358da6512b7b.mp4,-24.618518829345703,0.9999999999796618,24.618518829345703,5.190590862838348e-10,0,0,real,7.191605865955353
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ff81da7f4707728ba5cf56ea2a8c14963a46176cb2746de2d6b4d23c32b33231.mp4,-16.77419090270996,0.9999999481126594,16.77419090270996,9.222535015408388e-07,0,0,real,10.822152718901634
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ff672899dba83014d31d95bc75049f67b395e21cfdad578d1c099cdae7df796b.mp4,-10.379362106323242,0.9999689338910684,10.379362106323242,0.00035351298037800214,0,0,real,11.974228546023369
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fe41e6ae69865f2593b5dc2b479cde7cb7ae8a83142deb2574e0ecec0e13b17e.mp4,-27.16684913635254,0.9999999999984093,27.16684913635254,4.3029095596673086e-11,0,0,real,10.834019631147385
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fe01dd8cabab86d44b7399572aa218e841230685a5e22c8148b3956b77d16636.mp4,-16.998525619506836,0.9999999585395436,16.998525619506836,7.462250901515746e-07,0,0,real,10.950453579425812
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fd9567f10d00d9d0d966ffa8c39445273be9822841d0376b14c1992b0fd5104a.mp4,-6.421036243438721,0.9983756733126938,6.421036243438721,0.012055507871994357,0,0,real,11.07928529381752
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fd4bc0ee6bc371fc65baaeb3b0fcc2e82895b4057123786ab518d00c3151597e.mp4,-12.647795677185059,0.9999967853718772,12.647795677185059,4.387259091552481e-05,0,0,real,11.212775483727455
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fd38260b2d293fb0294ed8f7a5cda8665073a36bca8fcbba382fd7608a1fdf8d.mp4,-9.623733520507812,0.9999338641573559,9.623733520507812,0.0007026117568337107,0,0,real,10.918524116277695
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fd02416ac8201fc9ec6eaab453d52ea03f0b04ec48dc93f08e5b8457eb72b538.mp4,3.5256741046905518,0.9714095592498779,3.5256741046905518,0.12980773200361292,1,0,real,11.244460940361023
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fc21ccee80691c18ca62b48929fb70fb586801719ace7ec27fcbb6cf8ba68e28.mp4,-32.28604507446289,0.9999999999999905,32.28604507446289,-7.27758205589248e-13,0,0,real,11.008024215698242
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fb3a85105f094c4ac591cd4e4d4bfc82c0e26679e01fa8ae07a24ca23f2f91f0.mp4,-26.935989379882812,0.9999999999979963,26.935989379882812,5.416614776037803e-11,0,0,real,12.89217360317707
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fb232d4593fff918788ce4e39d5593037ff80ee7f41df9bb8d7972bfcf1d812c.mp4,-18.745616912841797,0.9999999927742658,18.745616912841797,1.4267458066266496e-07,0,0,real,11.077767238020897
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fab6d58928f0b767125e9c9fb6cccc33ae1db9d07cc597048200d53917388b0d.mp4,-23.22083854675293,0.9999999999177155,23.22083854675293,1.9910051441347173e-09,0,0,real,11.02016307413578
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa93984a8a2e5044293e92fa7180efed4b870808615ba96b83e50516198cd6f6.mp4,-28.884519577026367,0.9999999999997145,28.884519577026367,7.102529240183312e-12,0,0,real,11.221237480640411
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa7ba155356874927b3b531438b350b6525681a9223cd7ecedf7c2f965c0da9a.mp4,-17.665576934814453,0.9999999787216769,17.665576934814453,3.9717017765136427e-07,0,0,real,10.953212156891823
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa621e4f20b302d4bfff8761ac6a61e0d5ff3e84d7d85e3f0b66ff5681d347e4.mp4,-15.538722038269043,0.9999998215080268,15.538722038269043,2.952027144664639e-06,0,0,real,8.572008460760117
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa3e4020993636765943f92e712c86db94ca1887d3a7c29612614779eface9e9.mp4,-4.630556583404541,0.990344800055027,4.630556583404541,0.054411062861520705,0,0,real,10.902414098381996
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa108ee877afe4b87b22287b0d8a7a10ca31e2e986a3fcd2ccf69076c2151b1b.mp4,-27.230541229248047,0.9999999999985074,27.230541229248047,4.0369890713624553e-11,0,0,real,11.701395735144615
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f9f3d7eff6d70534a1ee87a247392201626d3b11d82cf5786b60fd21cf174e78.mp4,-32.28120422363281,0.9999999999999905,32.28120422363281,-7.264834706804564e-13,0,0,real,10.928504168987274
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f9c33b9bea60d56220302f1a0b1d050d31cc8b8633e3b17c945421ee40a06083.mp4,-17.383333206176758,0.9999999717827759,17.383333206176758,5.187246342171341e-07,0,0,real,9.68005321919918
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f98d9ccd447a7f72e21e2d2a96473d58bb9786460c026fccb0f561d921304cc3.mp4,-16.6540584564209,0.9999999414894418,16.6540584564209,1.0329468220969435e-06,0,0,real,12.483596801757812
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f974eef3d748c96400da86265efc5f5c1afbcd98fbc4252167003eeb717d9dd2.mp4,-29.424619674682617,0.9999999999998337,29.424619674682617,3.737330123928153e-12,0,0,real,13.540422543883324
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f9709b4bbade11584195fec359c02a5bf328d062dadd913697a58bfb09e7b736.mp4,-29.247766494750977,0.9999999999998015,29.247766494750977,4.648430034707811e-12,0,0,real,10.92827320098877
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f93cfe16d2b0b151fdf0a6b2b27eb0b7d00c4f0bf46fdb7d872aab6d07c0a917.mp4,-26.190271377563477,0.9999999999957762,26.190271377563477,1.12950422726001e-10,0,0,real,9.53846424818039
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f83e5080eec1a2bae9c40663839fde98fdfb9f97dcce6031860efebabed2d346.mp4,3.506760835647583,0.9708795547485352,3.506760835647583,0.1316713289211695,1,0,real,8.390644565224648
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f8187c57e5055f22c37ede363bb65cecfebfbc8e17a49d8765c60831a2aed212.mp4,-8.890580177307129,0.9998623392020818,8.890580177307129,0.0013615546383112628,0,0,real,31.669674441218376
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f7ee64921a549a4d5b5f02d0ed58186b9e9bca195bd992d46e7703c9701b9f8f.mp4,-4.4977288246154785,0.9889883510768414,4.4977288246154785,0.060600136934543566,0,0,real,15.108594670891762
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f7e9ef5eb734923046795956a06b3f8078947827b284d2ea89a48a0e8791599b.mp4,-35.375526428222656,0.9999999999999996,35.375526428222656,-9.876775651283336e-13,0,0,real,12.985503301024437
